x,sin(x),cos(x),tan(x),cot(x),sec(x),ln(x),log_2,log_3,log_5,log_10,F(X)
-5.973185307179593,0.3050586364480416,0.9523335698642205,0.32032750508998176,3.121804978061732,1.0500522418238134,NaN,NaN,NaN,NaN,NaN,13.64975350494968
-5.963185307179593,0.314566560620473,0.9492354180622262,0.33138940523587995,3.017597980503357,1.0534794435308839,NaN,NaN,NaN,NaN,NaN,12.901925085468147
-5.953185307179593,0.3240430283989809,0.9460423435093774,0.3425248675412687,2.919496056383457,1.0570351389246118,NaN,NaN,NaN,NaN,NaN,12.217751697282065
-5.9431853071795935,0.33348709214470534,0.9427546655104712,0.3537368780499568,2.826959986509448,1.0607213483886948,NaN,NaN,NaN,NaN,NaN,11.590055652957234
-5.933185307179594,0.342897807459137,0.939372712830575,0.3650284948408779,2.739512159005332,1.064540183402538,NaN,NaN,NaN,NaN,NaN,11.012656335795315
-5.923185307179594,0.3522742332785752,0.935896823662139,0.37640285165210374,2.6567280125822896,1.0684938496607213,NaN,NaN,NaN,NaN,NaN,10.480208000719932
-5.913185307179594,0.36161543196825724,0.9323273455911882,0.38786316166555973,2.5782288673814904,1.0725846503685899,NaN,NaN,NaN,NaN,NaN,9.988067630685851
-5.903185307179594,0.37092046931867745,0.9286646355625586,0.3994127213576776,2.503675888441448,1.0768149897236352,NaN,NaN,NaN,NaN,NaN,9.532186644126027
-5.8931853071795945,0.3801884150336741,0.9249090598442039,0.41105491506128705,2.4327649746041913,1.081187376592943,NaN,NaN,NaN,NaN,NaN,9.109021625038398
-5.883185307179595,0.38941834222374383,0.9210609939905704,0.422793218651631,2.3652224205231875,1.0857044283977546,NaN,NaN,NaN,NaN,NaN,8.715460406740588
-5.873185307179595,0.3986093279038677,0.917120822805038,0.43463120451753634,2.3008012071062707,1.0903688752169793,NaN,NaN,NaN,NaN,NaN,8.348760481688483
-5.863185307179595,0.4077604529831505,0.9130889403014436,0.4465725462062152,2.239277825059642,1.095183564122312,NaN,NaN,NaN,NaN,NaN,8.006497496176525
-5.853185307179595,0.41687080235672375,0.908965749664684,0.45862102341095545,2.180449541023182,1.1001514637585612,NaN,NaN,NaN,NaN,NaN,7.686521962129427
-5.843185307179596,0.42593946499724217,0.9047516632103862,0.4707805272066092,2.124132036500173,1.1052756691837826,NaN,NaN,NaN,NaN,NaN,7.38692272299524
-5.833185307179596,0.43496553404602045,0.9004471023436851,0.4830550655489828,2.070157361590897,1.1105594069848173,NaN,NaN,NaN,NaN,NaN,7.105995994528858
-5.823185307179596,0.44394810690368275,0.8960524975170858,0.4954487690552055,2.0183721556255896,1.1160060406850572,NaN,NaN,NaN,NaN,NaN,6.842219028288707
-5.813185307179596,0.45288628532043457,0.8915682881874095,0.5079658970836308,1.968636094945093,1.121619076462484,NaN,NaN,NaN,NaN,NaN,6.594227625109889
-5.8031853071795965,0.4617791754858876,0.8869949227718534,0.5206108441329412,1.920820534703737,1.1274021691973235,NaN,NaN,NaN,NaN,NaN,6.360796868441765
-5.793185307179597,0.47062588811844863,0.8823328586031501,0.5333881465816787,1.8748073169767527,1.1333591288701779,NaN,NaN,NaN,NaN,NaN,6.140824561378023
-5.783185307179597,0.4794255385542439,0.8775825618838329,0.5463024897909335,1.830487721889559,1.1394939273330407,NaN,NaN,NaN,NaN,NaN,5.933316942697176
-5.773185307179597,0.4881772468355532,0.8727445076396183,0.5593587155946169,1.7877615421384234,1.1458107054773117,NaN,NaN,NaN,NaN,NaN,5.737376331043545
-5.763185307179597,0.4968801377988489,0.8678191796718986,0.5725618302037381,1.7465362642916034,1.1523137808247979,NaN,NaN,NaN,NaN,NaN,5.552190406200899
-5.7531853071795975,0.5055333411623121,0.8628070705093681,0.5859170125528348,1.7067263427682524,1.1590076555696727,NaN,NaN,NaN,NaN,NaN,5.377022885118042
-5.743185307179598,0.5141359916128033,0.8577086813587695,0.5994296231190253,1.668252554481172,1.1658970251015934,NaN,NaN,NaN,NaN,NaN,5.211205390157326
-5.733185307179598,0.522687228892467,0.8525245220547694,0.6131052132467429,1.6310414238763813,1.1729867870425388,NaN,NaN,NaN,NaN,NaN,5.054130339716363
-5.723185307179598,0.5311861978846967,0.8472551110089759,0.6269495350132733,1.5950247095706496,1.18028205083251,NaN,NaN,NaN,NaN,NaN,4.905244718314585
-5.713185307179598,0.5396320486996905,0.8419009751581094,0.6409685516736067,1.5601389450214693,1.187788147902073,NaN,NaN,NaN,NaN,NaN,4.764044605506222
-5.703185307179599,0.5480239367594005,0.8364626499112909,0.655168448725738,1.5263250267086854,1.1955106424728619,NaN,NaN,NaN,NaN,NaN,4.630070361486118
-5.693185307179599,0.556361022882026,0.8309406790965147,0.6695556456412264,1.493527844190322,1.2034553430303885,NaN,NaN,NaN,NaN,NaN,4.502902382661083
-5.683185307179599,0.564642473365907,0.8253356149062611,0.6841368083092322,1.4616959471474549,1.2116283145173334,NaN,NaN,NaN,NaN,NaN,4.382157353349929
-5.673185307179599,0.5728674600728921,0.8196480178422796,0.6989188622464599,1.4307812451731625,1.2200358912994096,NaN,NaN,NaN,NaN,NaN,4.267484930582157
-5.6631853071795994,0.5810351605111839,0.813878456659539,0.7139090066297725,1.4007387366084763,1.228684690960335,NaN,NaN,NaN,NaN,NaN,4.158564808065677
-5.6531853071796,0.5891447579175426,0.8080275083093494,0.7291147292128963,1.3715262631980203,1.2375816289872583,NaN,NaN,NaN,NaN,NaN,4.055104113079235
-5.6431853071796,0.5971954413389766,0.8020957578816696,0.7445438221942058,1.3431042877408514,1.2467339344132604,NaN,NaN,NaN,NaN,NaN,3.9568350965522785
-5.6331853071796,0.6051864057138755,0.7960837985466018,0.7602043991081783,1.3154356922600476,1.2561491664893631,NaN,NaN,NaN,NaN,NaN,3.863513082130882
-5.6231853071796,0.6131168519524546,0.7899922314950704,0.7761049128193617,1.288485594514913,1.2658352324648652,NaN,NaN,NaN,NaN,NaN,3.7749146447484287
-5.6131853071796005,0.6209859870167025,0.7838216659731757,0.7922541746096032,1.262221181090989,1.2758004064080342,NaN,NaN,NaN,NaN,NaN,3.6908359933510875
-5.603185307179601,0.6287930239996774,0.7775727188377215,0.8086613750281352,1.236611554453442,1.286053350090204,NaN,NaN,NaN,NaN,NaN,3.6110915352138444
-5.593185307179601,0.636537182204186,0.7712460150786857,0.8253361051586682,1.2116275948060617,1.296603133693956,NaN,NaN,NaN,NaN,NaN,3.5355126043667005
-5.583185307179601,0.6442176872208678,0.7648421873611552,0.8422883803566539,1.1872418322766907,1.3074592596025358,NaN,NaN,NaN,NaN,NaN,3.463946335681233
-5.573185307179601,0.6518337710056161,0.7583618760625465,0.8595286651142992,1.1634283306502886,1.3186316870147152,NaN,NaN,NaN,NaN,NaN,3.396254672040569
-5.563185307179602,0.6593846719564134,0.751805729208575,0.8770678997758461,1.140162580634375,1.3301308584768285,NaN,NaN,NaN,NaN,NaN,3.332313491766203
-5.553185307179602,0.6668696349894521,0.7451744024084447,0.8949175291503475,1.1174214018909876,1.3419677283169482,NaN,NaN,NaN,NaN,NaN,3.2720118459548946
-5.543185307179602,0.6742879116146738,0.7384685587892974,0.9130895331822301,1.0951828530055274,1.3541537931411427,NaN,NaN,NaN,NaN,NaN,3.215251296793563
-5.533185307179602,0.6816387600105936,0.7316888689298914,0.9315964598552703,1.0734261486516992,1.3667011245674936,NaN,NaN,NaN,NaN,NaN,3.1619453492813063
-5.523185307179602,0.6889214450985072,0.7248360107935493,0.9504514605231562,1.0521315832894516,1.3796224043907555,NaN,NaN,NaN,NaN,NaN,3.1120189700062317
-5.513185307179603,0.6961352386159675,0.7179106696603632,0.9696683278788746,1.0312804608019683,1.3929309623899178,NaN,NaN,NaN,NaN,NaN,3.0654081877327233
-5.503185307179603,0.7032794191896425,0.7109135380586634,0.9892615367969109,1.0108550295383552,1.40664081701238,NaN,NaN,NaN,NaN,NaN,3.0220597715674953
-5.493185307179603,0.7103532724074278,0.7038453156957665,1.0092462883058733,0.9908384222830345,1.4207667191923812,NaN,NaN,NaN,NaN,NaN,2.981930983415901
-5.483185307179603,0.7173560908898987,0.69670670938801,1.0296385569761874,0.971214600720442,1.4353241995880934,NaN,NaN,NaN,NaN,NaN,2.9449894023250622
-5.4731853071796035,0.7242871743610432,0.6894984329900654,1.0504551420372539,0.9519683040063937,1.4503296195517363,NaN,NaN,NaN,NaN,NaN,2.9112128191588544
-5.463185307179604,0.7311458297183021,0.6822212073235572,1.0717137225720124,0.9330850010953428,1.4658002261804943,NaN,NaN,NaN,NaN,NaN,2.8805892008733522
-5.453185307179604,0.7379313711018402,0.6748757601049763,1.0934329171743487,0.9145508465066168,1.4817542118336728,NaN,NaN,NaN,NaN,NaN,2.853116724477103
-5.443185307179604,0.7446431199631887,0.667462825872916,1.1156323484972144,0.8963526392426912,1.4982107785436407,NaN,NaN,NaN,NaN,NaN,2.828803881580732
-5.433185307179604,0.7512804051330414,0.6599831459146162,1.1383327131663399,0.8784777845999354,1.515190207795659,NaN,NaN,NaN,NaN,NaN,2.8076696552838474
-5.423185307179605,0.757842562888429,0.6524374681918306,1.1615558575884963,0.860914258635911,1.5327139362051148,NaN,NaN,NaN,NaN,NaN,2.789743772023141
-5.413185307179605,0.7643289370190388,0.6448265472660354,1.1853248602429212,0.8436505750795267,1.550804637681009,NaN,NaN,NaN,NaN,NaN,2.7750670319379704
-5.403185307179605,0.7707388788928579,0.6371511442229761,1.2096641211133596,0.8266757544892814,1.569486312732795,NaN,NaN,NaN,NaN,NaN,2.7636917223088275
-5.393185307179605,0.7770717475210497,0.6294120265965546,1.234599458994995,0.8099792954826283,1.58878438565488,NaN,NaN,NaN,NaN,NaN,2.7556821197161123
-5.383185307179605,0.7833269096220351,0.6216099682920766,1.2601582174981667,0.7935511478751714,1.608725810410635,NaN,NaN,NaN,NaN,NaN,2.7511150877696915
-5.373185307179606,0.7895037396848047,0.6137457495088668,1.2863693806703889,0.7773816875824983,1.629339186137293,NaN,NaN,NaN,NaN,NaN,2.7500807786005828
-5.363185307179606,0.795601620031504,0.6058201566622425,1.3132636992715128,0.7614616931502143,1.6506548833064347,NaN,NaN,NaN,NaN,NaN,2.7526834478144653
-5.353185307179606,0.8016199408791898,0.5978339823048822,1.3408738288657223,0.745782323789498,1.6727051817038097,NaN,NaN,NaN,NaN,NaN,2.7590423943163893
-5.343185307179606,0.8075581004007851,0.5897880250475591,1.3692344810420074,0.7303350988057102,1.6955244215400311,NaN,NaN,NaN,NaN,NaN,2.769293038366573
-5.3331853071796065,0.813415504785292,0.5816830894792904,1.3983825892436434,0.7151118783171346,1.7191491691724743,NaN,NaN,NaN,NaN,NaN,2.783588153466454
-5.323185307179607,0.8191915682971427,0.5735199860868738,1.4283574908809817,0.7001048451695523,1.743618399112817,NaN,NaN,NaN,NaN,NaN,2.802099270259037
-5.313185307179607,0.8248857133348118,0.5652995311738445,1.4592011276250956,0.6853064879599822,1.768973694217471,NaN,NaN,NaN,NaN,NaN,2.825018273623688
-5.303185307179607,0.8304973704885349,0.5570225467788383,1.4909582660363616,0.6707095850901651,1.7952594662151846,NaN,NaN,NaN,NaN,NaN,2.852559217635667
-5.293185307179607,0.8360259785972824,0.5486898605933915,1.523676740979222,0.6563071897765727,1.8225231990227233,NaN,NaN,NaN,NaN,NaN,2.8849603871400493
-5.2831853071796075,0.8414709848048415,0.5403023058791785,1.557407724617429,0.6420926159497803,1.8508157176431121,NaN,NaN,NaN,NaN,NaN,2.922486639478035
-5.273185307179608,0.8468318447136666,0.531860721384677,1.5922060243685143,0.6280594249080363,1.8801914858396427,NaN,NaN,NaN,NaN,NaN,2.965432065549511
-5.263185307179608,0.8521080220399023,0.5233659512612989,1.6281304123555291,0.6142014131123752,1.9107089362424607,NaN,NaN,NaN,NaN,NaN,3.0141230160366526
-5.253185307179608,0.857298989274292,0.5148188449789746,1.665243993368783,0.6005125999445903,1.9424308370856946,NaN,NaN,NaN,NaN,NaN,3.068921546506291
-5.243185307179608,0.8624042273244272,0.5062202572412073,1.7036146123909515,0.5869872169014458,1.9754247004056835,NaN,NaN,NaN,NaN,NaN,3.130229344668644
-5.233185307179609,0.8674232256707499,0.4975710478996032,1.74331531010979,0.5736196970225784,2.009763237272949,NaN,NaN,NaN,NaN,NaN,3.198492214000918
-5.223185307179609,0.8723554824175834,0.4888720818678849,1.784424831715657,0.560404664980221,2.045524866503309,NaN,NaN,NaN,NaN,NaN,3.274205201663716
-5.213185307179609,0.8772005043433637,0.480124229035407,1.8270281966517339,0.5473369277127905,2.08279428432314,NaN,NaN,NaN,NaN,NaN,3.3579184746944493
-5.203185307179609,0.8819578069499151,0.47132836418015867,1.871217338010235,0.5344114655667701,2.1216631036823492,NaN,NaN,NaN,NaN,NaN,3.4502440680007638
-5.1931853071796095,0.8866269145109377,0.46248536688129394,1.9170918217148871,0.5216234239137668,2.1622305733549183,NaN,NaN,NaN,NaN,NaN,3.5518636513148376
-5.18318530717961,0.8912073601195488,0.45359612143117195,1.9647596573525363,0.5089681052121533,2.204604388690168,NaN,NaN,NaN,NaN,NaN,3.6635374910061174
-5.17318530717961,0.8956986857350009,0.44466151674692983,2.0143382145767514,0.4964409614847713,2.2489016079372792,NaN,NaN,NaN,NaN,NaN,3.7861148177237043
-5.16318530717961,0.9001004422284673,0.43568244628158737,2.065955261476659,0.48403758718629825,2.295249690536503,NaN,NaN,NaN,NaN,NaN,3.920545853821162
-5.15318530717961,0.9044121894279538,0.42665980793470615,2.1197501442797266,0.47175371243566616,2.3437876767455794,NaN,NaN,NaN,NaN,NaN,4.067895807413309
-5.1431853071796105,0.9086334961623257,0.4175945039626017,2.175875131353979,0.4595851965906386,2.394667531566834,NaN,NaN,NaN,NaN,NaN,4.229361205300092
-5.133185307179611,0.912763940304416,0.40848744088811584,2.2344969488411293,0.44752802214325116,2.448055680306457,NaN,NaN,NaN,NaN,NaN,4.406289018185826
-5.123185307179611,0.916803108813253,0.3993395294099646,2.2957985405748724,0.43557828891623834,2.5041347684200663,NaN,NaN,NaN,NaN,NaN,4.600199132928268
-5.113185307179611,0.9207505977753413,0.3901516843116729,2.359981091456212,0.4237322085419575,2.563105684816548,NaN,NaN,NaN,NaN,NaN,4.812810853584114
-5.103185307179611,0.924606012445062,0.38092482437009295,2.4272663614770034,0.4119860992064732,2.625189895811137,NaN,NaN,NaN,NaN,NaN,5.0460742731436605
-5.093185307179612,0.9283689672841673,0.3716598722635256,2.4978993874967133,0.4003363806426794,2.6906321468327623,NaN,NaN,NaN,NaN,NaN,5.302207560790519
-5.083185307179612,0.9320390860002882,0.36235775447946283,2.5721516221977607,0.38877956935740654,2.7597036013111635,NaN,NaN,NaN,NaN,NaN,5.583741468210676
-5.073185307179612,0.9356160015846156,0.3530194012219304,2.650324595039546,0.37731227407829226,2.832705501563458,NaN,NaN,NaN,NaN,NaN,5.893572690211558
-5.063185307179612,0.9390993563485616,0.3436457463184694,2.7327541993732782,0.36593119140731245,2.9099734558426995,NaN,NaN,NaN,NaN,NaN,6.235028143006396
-5.0531853071796125,0.9424888019595522,0.33423772712675975,2.8198157343324475,0.354633101668516,2.9918824801628383,NaN,NaN,NaN,NaN,NaN,6.611942779663133
-5.043185307179613,0.9457839994758404,0.32479628444087977,2.911929861217345,0.34341486493838336,3.0788529546187666,NaN,NaN,NaN,NaN,NaN,7.028754289773808
-5.033185307179613,0.9489846193804224,0.31532236229879224,3.0095696748624077,0.33227341714416975,3.171357694740416,NaN,NaN,NaN,NaN,NaN,7.490618993889061
-5.023185307179613,0.9520903416139586,0.30581690828801344,3.1132691352608117,0.3212057668493944,3.269930382849257,NaN,NaN,NaN,NaN,NaN,8.00355448482516
-5.013185307179613,0.9551008556068232,0.2962808728408613,3.223633191197692,0.31020899112546524,3.375175691942561,NaN,NaN,NaN,NaN,NaN,8.574616369502786
-5.0031853071796135,0.9580158603101121,0.2867152095529586,3.3413499821088455,0.2992802326468251,3.487781487278553,NaN,NaN,NaN,NaN,NaN,9.212118611135653
-4.993185307179614,0.9608350642257854,0.27712087498268123,3.4672056527168267,0.2884166963723141,3.6085336410059163,NaN,NaN,NaN,NaN,NaN,9.925910272636642
-4.983185307179614,0.9635581854357933,0.26749882855551305,3.602102448967658,0.2776156464640794,3.738334128040765,NaN,NaN,NaN,NaN,NaN,10.727725697518085
-4.973185307179614,0.9661849516302841,0.257850032468099,3.747080977194834,0.26687440332517903,3.8782232851714658,NaN,NaN,NaN,NaN,NaN,11.631631222935251
-4.963185307179614,0.9687151001348203,0.2481754515920244,3.903347788512504,0.2561903407487761,4.029407395393401,NaN,NaN,NaN,NaN,NaN,12.65460000101244
-4.953185307179615,0.9711483779366582,0.23847605337733205,4.0723098364935,0.24556088317215552,4.193293145529108,NaN,NaN,NaN,NaN,NaN,13.817258598421025
-4.943185307179615,0.9734845417100508,0.22875280775577675,4.255617892783951,0.23498350302917292,4.3715310417856355,NaN,NaN,NaN,NaN,NaN,15.144866506319167
-4.933185307179615,0.9757233578405519,0.21900668704383386,4.455221760627165,0.22445571819509819,4.566070623221891,NaN,NaN,NaN,NaN,NaN,16.668615263358387
-4.923185307179615,0.9778646024484137,0.2092386658454668,4.673441204077527,0.21397508951808591,4.779231390906258,NaN,NaN,NaN,NaN,NaN,18.427371912337758
-4.913185307179615,0.9799080614109635,0.19944972095466948,4.913058071581234,0.20353921843186296,5.013794931441784,NaN,NaN,NaN,NaN,NaN,20.470048975012613
-4.903185307179616,0.9818535303840008,0.18964083125778564,5.177437389785177,0.19314574464443543,5.273126010720043,NaN,NaN,NaN,NaN,NaN,22.8588715586711
-4.893185307179616,0.9837008148222511,0.1798129776356235,5.470688644151378,0.18279234389788998,5.561333854480845,NaN,NaN,NaN,NaN,NaN,25.67395098197261
-4.883185307179616,0.9854497299988019,0.1699671428653673,5.797883716733337,0.17247672579460135,5.883490086034512,NaN,NaN,NaN,NaN,NaN,29.019796822754884
-4.873185307179616,0.9871001010235974,0.16010431152229895,6.165356145865668,0.16219663168535278,6.245927985897634,NaN,NaN,NaN,NaN,NaN,33.034764638504264
-4.8631853071796165,0.9886517628609017,0.15022546988134436,6.58111945758458,0.1519498326151069,6.656660823160349,NaN,NaN,NaN,NaN,NaN,37.90505244165139
-4.853185307179617,0.9901045603458297,0.14033160581844453,7.05546376791831,0.14173412732229881,7.125978457723631,NaN,NaN,NaN,NaN,NaN,43.885927902650465
-4.843185307179617,0.9914583481998402,0.13042370871177061,7.601826063625517,0.13154734028774567,7.667317620985202,NaN,NaN,NaN,NaN,NaN,51.33478548100579
-4.833185307179617,0.9927129910452666,0.1205027693427837,8.238092754709916,0.12138731982937143,8.298564468301864,NaN,NaN,NaN,NaN,NaN,60.76420168172936
-4.823185307179617,0.993868363418875,0.11056977979716218,8.988607603651781,0.11125193623912699,9.04406250816885,NaN,NaN,NaN,NaN,NaN,72.9300879783215
-4.813185307179618,0.9949243497843879,0.10062573336559065,9.887374894150149,0.10113907995858927,9.937815770910483,NaN,NaN,NaN,NaN,NaN,88.98417559676463
-4.803185307179618,0.9958808445440532,0.09067162444443254,10.983379316804584,0.09104665978985163,11.028808694310346,NaN,NaN,NaN,NaN,NaN,110.75057805404563
-4.793185307179618,0.9967377520491784,0.08070844843629132,12.349856444532834,0.08097260113842786,12.390276598977964,NaN,NaN,NaN,NaN,NaN,141.2566269193008
-4.783185307179618,0.9974949866097347,0.07073720165047113,14.101419950687164,0.07091484428497358,14.136832906413675,NaN,NaN,NaN,NaN,NaN,185.82456843436682
-4.773185307179618,0.9981524725028962,0.06075888120334755,16.428091708309836,0.06087134268273954,16.4584992382135,NaN,NaN,NaN,NaN,NaN,254.51868213136254
-4.763185307179619,0.9987101439806164,0.050774484918654536,19.669527826439662,0.05084006127771943,19.69493145232479,NaN,NaN,NaN,NaN,NaN,368.2742218617444
-4.753185307179619,0.9991679452762106,0.040785011227706586,24.498410450294134,0.040818974848549565,24.518811443177132,NaN,NaN,NaN,NaN,NaN,576.7161893043345
-4.743185307179619,0.999525830609936,0.03079145906955223,32.4611389266157,0.03080606636324996,32.47653830697611,NaN,NaN,NaN,NaN,NaN,1022.2961565665096
-4.733185307179619,0.9997837641935506,0.02079482779108448,48.0784825071836,0.020799325349975136,48.08888104515765,NaN,NaN,NaN,NaN,NaN,2264.483229623653
-4.7231853071796195,0.999941720233908,0.01079611704710398,92.62049641284122,0.010796746278951672,92.62589462831421,NaN,NaN,NaN,NaN,NaN,8486.946772664294
-4.71318530717962,0.9999996829355462,7.963267003583414E-4,1255.7656078661603,7.963269528453117E-4,1255.766006024923,NaN,NaN,NaN,NaN,NaN,1575692.497088562
-4.70318530717962,0.9999576465022302,-0.009203543278448445,-108.64920349141939,-0.009203933097208352,-108.65380536012239,NaN,NaN,NaN,NaN,NaN,11914.289503590557
-4.69318530717962,0.9998156151375714,-0.019202492910647295,-52.06696962680294,-0.019206034212623388,-52.076571758322345,NaN,NaN,NaN,NaN,NaN,2764.0174585827535
-4.68318530717962,0.9995736030445876,-0.02919952230960514,-34.2325327259131,-0.029211978208174675,-34.24713560026465,NaN,NaN,NaN,NaN,NaN,1207.070470918081
-4.6731853071796206,0.9992316344242892,-0.03919363178070883,-25.494744656863176,-0.03922376997530746,-25.51434900432477,NaN,NaN,NaN,NaN,NaN,676.439064509666
-4.663185307179621,0.9987897434732497,-0.0491838219213367,-20.30728203820125,-0.04924341909069071,-20.33188883937026,NaN,NaN,NaN,NaN,NaN,433.6461673124793
-4.653185307179621,0.998247974281957,-0.05916909372079844,-16.871104685030257,-0.059272941438582895,-16.90071517266609,NaN,NaN,NaN,NaN,NaN,302.44951831861925
-4.643185307179621,0.9976063812288856,-0.06914844866023148,-14.427024764224782,-0.06931436081538699,-14.461640418190871,NaN,NaN,NaN,NaN,NaN,223.50155843175992
-4.633185307179621,0.9968650283687285,-0.07912088881245564,-12.599264787477924,-0.0793697106035801,-12.638887340741988,NaN,NaN,NaN,NaN,NaN,172.2676678129868
-4.623185307179622,0.9960239898361662,-0.08908541694176358,-11.180550353008748,-0.08944103540760805,-11.225181789896256,NaN,NaN,NaN,NaN,NaN,137.1038152127404
-4.613185307179622,0.9950833497343669,-0.09904103660364492,-10.047182297946037,-0.09953039273552662,-10.096824854549208,NaN,NaN,NaN,NaN,NaN,111.9034303326002
-4.603185307179622,0.9940432021265674,-0.10898675224442715,-9.120770934592153,-0.10963985469773407,-9.17542709922465,NaN,NaN,NaN,NaN,NaN,93.21161441907645
-4.593185307179622,0.9929036510266821,-0.1189215693008326,-8.349230983615438,-0.11977150973094453,-8.408903497315341,NaN,NaN,NaN,NaN,NaN,78.95346270632656
